Time,ManagementArea,Prescription,Stand,EventID,StandAge,StandRank,NumberOfSites,HarvestedSites,MgBiomassRemoved,MgBioRemovedPerDamagedHa,TotalCohortsPartialHarvest,TotalCohortsCompleteHarvest,CohortsHarvested_AbieConc,CohortsHarvested_AbieMagn,CohortsHarvested_CaloDecu,CohortsHarvested_FX_R_SEED,CohortsHarvested_NOFX_R_SEED,CohortsHarvested_NOFX_NOR_SEED,CohortsHarvested_PinuAlbi,CohortsHarvested_PinuCont,CohortsHarvested_PinuJeff,CohortsHarvested_PinuLamb,CohortsHarvested_PinuMont,CohortsHarvested_PopuTrem,CohortsHarvested_TsugMert,CohortsHarvested_AcerMacr,CohortsHarvested_AescCali,CohortsHarvested_AlnuRhom,CohortsHarvested_ArbuMenz,CohortsHarvested_CornNutt,CohortsHarvested_JuniOcci,CohortsHarvested_LithDens,CohortsHarvested_PinuAtte,CohortsHarvested_PinuMono,CohortsHarvested_PinuPond,CohortsHarvested_PinuSabi,CohortsHarvested_PinuWash,CohortsHarvested_PseuMenz,CohortsHarvested_QuerChry,CohortsHarvested_QuerDoug,CohortsHarvested_QuerGarr,CohortsHarvested_QuerKell,CohortsHarvested_QuerWisl,CohortsHarvested_TaxuBrev,CohortsHarvested_TorrCali,CohortsHarvested_UmbeCali,BiomassHarvestedMg_AbieConc,BiomassHarvestedMg_AbieMagn,BiomassHarvestedMg_CaloDecu,BiomassHarvestedMg_FX_R_SEED,BiomassHarvestedMg_NOFX_R_SEED,BiomassHarvestedMg_NOFX_NOR_SEED,BiomassHarvestedMg_PinuAlbi,BiomassHarvestedMg_PinuCont,BiomassHarvestedMg_PinuJeff,BiomassHarvestedMg_PinuLamb,BiomassHarvestedMg_PinuMont,BiomassHarvestedMg_PopuTrem,BiomassHarvestedMg_TsugMert,BiomassHarvestedMg_AcerMacr,BiomassHarvestedMg_AescCali,BiomassHarvestedMg_AlnuRhom,BiomassHarvestedMg_ArbuMenz,BiomassHarvestedMg_CornNutt,BiomassHarvestedMg_JuniOcci,BiomassHarvestedMg_LithDens,BiomassHarvestedMg_PinuAtte,BiomassHarvestedMg_PinuMono,BiomassHarvestedMg_PinuPond,BiomassHarvestedMg_PinuSabi,BiomassHarvestedMg_PinuWash,BiomassHarvestedMg_PseuMenz,BiomassHarvestedMg_QuerChry,BiomassHarvestedMg_QuerDoug,BiomassHarvestedMg_QuerGarr,BiomassHarvestedMg_QuerKell,BiomassHarvestedMg_QuerWisl,BiomassHarvestedMg_TaxuBrev,BiomassHarvestedMg_TorrCali,BiomassHarvestedMg_UmbeCali,
1, 1, PIF_CC_28, 44910, 2, 475, 237, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
1, 1, PIF_CC_28, 50781, 3, 403, 236, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
1, 1, PIF_CC_28, 51983, 6, 0, 227, 10, 10, 5140.91, 158.67, 0, 534, 120, 13, 59, 0, 0, 0, 0, 0, 35, 23, 1, 1, 2, 0, 0, 10, 18, 0, 0, 0, 0, 1, 127, 8, 0, 76, 6, 2, 0, 22, 9, 1, 0, 0, 1455.60240428448, 68.5260002017021, 423.662401247024, 0, 0, 0, 0, 0, 249.868800735474, 109.447200322151, 4.47120001316071, 5.24880001544952, 7.41960002183914, 0, 0, 137.311200404167, 196.862400579453, 0, 0, 0, 0, 3.82320001125336, 1051.12080309391, 71.9604002118111, 0, 796.003202342987, 45.8136001348495, 7.84080002307892, 0, 407.300401198864, 95.1912002801895, 3.43440001010895, 0, 0, 
1, 1, PIF_CC_28, 53385, 1, 265, 238, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
1, 1, PIF_CC_28, 55540, 4, 0, 235, 9, 9, 4483.45, 153.75, 0, 490, 53, 6, 65, 0, 0, 0, 0, 0, 11, 38, 1, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 139, 6, 0, 143, 1, 0, 0, 22, 0, 0, 0, 0, 430.498801267147, 30.9096000909805, 457.585201346874, 0, 0, 0, 0, 0, 66.5496001958847, 205.092000603676, 7.97040002346039, 0, 23.8788000702858, 0, 0, 0, 0, 0, 0, 0, 0, 6.73920001983643, 1203.04440354109, 27.9288000822067, 0, 1865.52720549107, 3.30480000972748, 0, 0, 154.418400454521, 0, 0, 0, 0, 
1, 1, PIF_CC_28, 56216, 7, 0, 223, 7, 7, 5495.2, 242.29, 0, 542, 70, 2, 86, 0, 0, 0, 0, 0, 0, 41, 0, 0, 6, 1, 0, 5, 9, 0, 0, 0, 0, 1, 94, 0, 0, 203, 0, 0, 0, 18, 6, 0, 0, 0, 574.06320168972, 9.16920002698898, 884.973602604866, 0, 0, 0, 0, 0, 0, 237.945600700378, 0, 0, 31.395600092411, 3.75840001106262, 0, 33.9876001000404, 45.9756001353264, 0, 0, 0, 0, 6.38280001878738, 656.132401931286, 0, 0, 2831.98680833578, 0, 0, 0, 141.944400417805, 37.4868001103401, 0, 0, 0, 
1, 1, PIF_CC_28, 60943, 5, 296, 226, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
1, 1, PIF_CC_28, 61486, 5, 260, 231, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
1, 3, PIF_CC_30, 47568, 8, 160, 178, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
1, 3, PIF_CC_30, 47698, 8, 250, 121, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
1, 3, PIF_CC_30, 55534, 10, 345, 16, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
1, 3, PIF_CC_30, 55918, 10, 300, 171, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
1, 3, PIF_CC_30, 59909, 11, 0, 166, 11, 11, 8945.93, 251.01, 0, 398, 228, 59, 2, 0, 0, 0, 0, 3, 86, 4, 5, 0, 7, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 6769.88281992674, 732.790802156925, 7.2576000213623, 0, 0, 0, 0, 10.0116000294685, 1269.10800373554, 14.904000043869, 23.2632000684738, 0, 75.0060002207756, 0, 0, 0, 0, 0, 39.3984001159668, 0, 0, 0, 0, 0, 0, 4.30920001268387, 0, 0, 0, 0, 0, 0, 0, 0, 
1, 3, PIF_CC_30, 60231, 9, 0, 177, 2, 2, 1956.02, 301.86, 0, 100, 43, 25, 12, 0, 0, 0, 0, 0, 0, 15, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1408.20120414495, 357.728401052952, 80.416800236702, 0, 0, 0, 0, 0, 0, 86.1192002534866, 11.8584000349045, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.12800002098084, 0, 0, 0, 0, 0, 0, 4.56840001344681, 0, 0, 0, 0, 
1, 3, PIF_CC_30, 60426, 9, 0, 117, 10, 10, 7177.38, 221.52, 0, 384, 153, 104, 10, 0, 0, 0, 0, 0, 84, 11, 0, 0, 3, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 3, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 3487.76281026602, 1739.07000511885, 50.5440001487732, 0, 0, 0, 0, 0, 1644.13800483942, 62.6616001844406, 0, 0, 13.4784000396729, 0, 0, 0, 0, 0, 146.350800430775, 0, 0, 0, 3.40200001001358, 13.932000041008, 0, 3.85560001134872, 0, 0, 0, 12.1824000358582, 0, 0, 0, 0, 
1, 5, PIF_CC_32, 49397, 13, 0, 135, 15, 15, 13430.19, 276.34, 0, 823, 245, 283, 19, 0, 0, 0, 0, 28, 140, 28, 9, 0, 5, 0, 0, 0, 0, 0, 9, 0, 0, 0, 20, 0, 0, 4, 0, 0, 0, 22, 11, 0, 0, 0, 4989.17881468535, 5576.59081641436, 121.435200357437, 0, 0, 0, 0, 185.392800545692, 1828.59120538235, 151.761600446701, 52.2288001537323, 0, 44.8740001320839, 0, 0, 0, 0, 0, 88.8732002615929, 0, 0, 0, 100.958400297165, 0, 0, 14.7744000434875, 0, 0, 0, 219.996000647545, 55.5336001634598, 0, 0, 0, 
