EventID,SimulationYear,InitRow,InitColumn,InitialFireWeatherIndex,InitialDayOfYear,MaximumSpreadArea,IgnitionType,NumberOfDays,TotalSitesBurned,CohortsKilled,AvailableCohorts,MeanWindSpeed,MeanEffectiveWindSpeed,MeanWindDirection,MeanSuppressionEffectiveness,MeanFWI,MeanSpreadProbability,MeanPET,MeanWD,MeanClay,MeanFineFuels,MeanLadderFuels,MeanDNBR,TotalBiomassMortality,
1, 1, 691, 430, 8.15826655714646, 122, 0, Rx, 1, 13, 234, 864, 9.47299475686154, 13.9307116702334, 182.631387432462, 0, 8, 1, 0, 0, 0.118086694524838, 1, 853.846153846154, 239, 145620, 
2, 1, 404, 365, 9.46379307582024, 129, 0, Rx, 1, 13, 156, 870, 9.8707874436, 12.2758998258578, 182.741885401, 0, 9.46, 1, 0, 0, 0.134075123530168, 1, 1143.69230769231, 231.46, 94454, 
3, 1, 249, 291, 6.26430860672765, 138, 0, Rx, 1, 13, 178, 685, 10.5856144236, 10.8798382599067, 182.940448451, 0, 6.26, 1, 0, 0, 0.100000001490116, 1, 902.923076923077, 243.31, 98889, 
4, 1, 549, 492, 7.80391761199945, 139, 0, Rx, 1, 13, 158, 629, 10.4460919704, 12.4378014636582, 182.901692214, 0, 7.8, 1, 0, 0, 0.0517880738927768, 1, 855.538461538462, 242.85, 95914, 
5, 1, 467, 270, 12.3315224980671, 143, 0, Rx, 1, 13, 173, 790, 11.4905635956, 12.3162264470561, 183.191823221, 0, 12.33, 1, 0, 0, 0.24186751475701, 1, 811.307692307692, 242.38, 61287, 
6, 1, 468, 383, 7.90101459292811, 153, 0, Rx, 1, 13, 190, 734, 9.54144224252308, 11.8248094786653, 182.650400622923, 0, 8.76, 1, 0, 0, 0.0927788079358064, 1, 962.076923076923, 239.23, 136131, 
7, 1, 66, 229, 9.34365983585267, 154, 0, Rx, 1, 13, 221, 1027, 9.66841484953846, 11.4047773209825, 182.685670791538, 0, 9.67, 1, 0, 0, 0.0946798602548929, 1, 752.461538461538, 248.15, 93263, 
8, 1, 105, 327, 7.65860732533615, 155, 0, Rx, 1, 13, 151, 454, 8.74668152963077, 12.8789577085514, 182.429633758231, 0, 8.08, 1, 0, 0, 0.125250019706213, 1, 470.076923076923, 256.77, 53367, 
9, 1, 245, 269, 9.66999940551233, 157, 0, Rx, 1, 13, 200, 1028, 9.2383861644, 13.9648882238085, 182.566218379, 0, 9.02, 1, 0, 0, 0.132241023274568, 1, 865, 239.62, 76969, 
10, 1, 89, 216, 11.8245825084235, 158, 0, Rx, 1, 13, 173, 760, 10.3756614086769, 14.9078186367384, 182.882128169077, 0, 11.7, 1, 0, 0, 0.129999995231628, 1, 785.615384615385, 240.92, 84115, 
11, 1, 368, 319, 11.7563677756793, 159, 0, Rx, 1, 13, 148, 457, 10.3197995083385, 12.9827077469152, 182.866610974538, 0, 11.3, 1, 0, 0, 0.118938696212493, 1, 342.615384615385, 261.62, 56400, 
12, 1, 62, 274, 10.3316061128675, 160, 0, Rx, 1, 13, 176, 689, 10.4774129072308, 17.3876430817065, 182.910392474231, 0, 11.22, 1, 0, 0, 0.149181981499379, 1, 681.846153846154, 240.08, 86851, 
13, 1, 489, 248, 14.844607287994, 163, 0, Rx, 1, 13, 147, 538, 8.02118407873846, 15.3353381071539, 182.228106688538, 0, 15.12, 1, 0, 0, 0.132243496867327, 1, 73.6153846153846, 268.23, 60543, 
14, 1, 132, 207, 21.9576250477071, 165, 0, Rx, 1, 13, 183, 642, 11.9705137776, 15.7324818761775, 183.325142716, 0, 21.96, 1, 0, 0, 0.131887696110285, 1, 224.846153846154, 260.69, 62844, 
15, 1, 401, 321, 19.3537249367187, 166, 0, Rx, 1, 13, 98, 329, 11.0438212477846, 14.9070135397518, 183.067728124385, 0, 19.03, 1, 0, 0, 0.132614877361518, 1, 255.923076923077, 261.38, 33755, 
16, 1, 104, 271, 25.5531950918144, 176, 0, Rx, 1, 13, 175, 986, 9.5972079132, 15.7918235346939, 182.665891087, 0, 25.55, 1, 0, 0, 0.142914000612039, 1, 318.615384615385, 257.38, 91352, 
17, 1, 52, 279, 14.8251118397801, 179, 0, Rx, 1, 13, 202, 1001, 10.2816906336, 13.6709732447573, 182.856025176, 0, 14.66, 1, 0, 0, 0.106491846533922, 1, 777.846153846154, 242.62, 85035, 
18, 1, 398, 236, 16.199596128532, 180, 0, Rx, 1, 13, 176, 916, 8.9637287904, 11.1615327367399, 182.489924664, 0, 16.2, 1, 0, 0, 0.196005626366689, 1, 935.846153846154, 240.15, 64970, 
19, 1, 150, 161, 17.4990841151091, 181, 0, Rx, 1, 13, 223, 819, 6.69133162329231, 13.2885094424241, 181.858703228692, 0, 18.23, 1, 0, 0, 0.158208241829505, 1, 108.769230769231, 270.85, 101461, 
20, 1, 90, 251, 21.6211326426732, 182, 0, Rx, 1, 13, 174, 718, 11.7918941292, 16.8246519166763, 183.275526147, 0, 21.62, 1, 0, 0, 0.150000005960464, 1, 971.076923076923, 230.38, 112995, 
21, 1, 401, 318, 19.7306096659857, 194, 0, Rx, 1, 13, 125, 394, 10.073953116, 13.9247621967654, 182.79832031, 0, 19.73, 1, 0, 0, 0.130270586563991, 1, 389, 257.38, 38571, 
22, 1, 428, 297, 22.7293918441193, 195, 0, Rx, 1, 13, 173, 495, 12.4007561551385, 18.040965854783, 183.444654487538, 0, 22.65, 1, 0, 0, 0.129999995231628, 1, 137.230769230769, 259.92, 81724, 
23, 1, 78, 292, 26.0191706380631, 201, 0, Rx, 1, 13, 185, 660, 11.5429270716, 11.5820699426824, 183.206368631, 0, 26.02, 1, 0, 0, 0.141652531348742, 1, 732.538461538462, 248.15, 86815, 
24, 1, 343, 302, 28.3189648739256, 202, 0, Rx, 1, 13, 175, 882, 11.1087958032, 12.718515893047, 183.085776612, 0, 28.32, 1, 0, 0, 0.139340631090678, 1, 1081.61538461538, 232.85, 91512, 
25, 1, 405, 268, 29.3752017323006, 206, 0, Rx, 1, 13, 169, 632, 9.47984062181538, 13.2514987777964, 182.633289061615, 0, 29.27, 1, 0, 0, 0.106058552861214, 1, 537.615384615385, 253.46, 98120, 
26, 1, 155, 189, 27.8415756843773, 207, 0, Rx, 1, 13, 174, 659, 9.57020198012308, 15.6452083533776, 182.658389438923, 0, 30.25, 1, 0, 0, 0.129999995231628, 1, 68.1538461538462, 267.92, 79513, 
27, 1, 108, 226, 32.8827206565204, 210, 0, Rx, 1, 13, 190, 878, 9.46491245972308, 10.5939584353076, 182.629142349923, 0, 32.93, 1, 0, 0, 0.251251147343562, 1, 985.846153846154, 238.77, 82994, 
28, 1, 468, 329, 30.9715333305952, 215, 0, Rx, 1, 13, 161, 693, 10.9562036380615, 15.7695345939102, 183.043389899462, 0, 30.98, 1, 0, 0, 0.19058465728393, 1, 758.615384615385, 239.31, 125096, 
29, 1, 382, 403, 28.7676884987627, 216, 0, Rx, 1, 13, 186, 586, 9.88708939809231, 16.910260330366, 182.746413721692, 0, 30.09, 1, 0, 0, 0.129999995231628, 1, 82.6923076923077, 264.54, 106244, 
30, 1, 542, 320, 32.6323271070295, 217, 0, Rx, 1, 13, 186, 562, 11.9492644414154, 13.001211361751, 183.319240122615, 0, 32.45, 1, 0, 0, 0.101132606657652, 1, 393.076923076923, 259.54, 93182, 
31, 1, 402, 357, 30.5282612982333, 218, 0, Rx, 1, 13, 195, 740, 10.6212157263692, 8.89650137248139, 182.950337701769, 0, 29.93, 1, 0, 0, 0.129999995231628, 1, 697.615384615385, 255.31, 76614, 
