Time,SpeciesName,ClimateRegion,NumberAttempts,AvgTempMult,AvgMinJanTempMult,AvgSoilMoistureMult,AvgProbEst,DryDays,BeginGDD,EndGDD,
5, AbieConc, eco1, 162, 0, 1, 0.7, 0, 156.81, 0.67, 336.17, 
5, AbieConc, eco2, 1006, 0, 1, 0.59, 0, 195.53, 0.31, 334.13, 
5, AbieConc, eco3, 696, 0, 1, 0.6, 0, 192.43, 0.65, 330.45, 
5, AbieConc, eco4, 542, 0.46, 1, 0.64, 0.27, 161.44, 19.2, 320.52, 
5, AbieConc, eco5, 641, 0.9, 1, 0.6, 0.36, 137.07, 53.47, 287.06, 
5, AbieConc, eco6, 684, 0.97, 1, 0.48, 0.29, 119.55, 101.5, 267.86, 
5, AbieConc, eco7, 340, 0.9, 1, 0.5, 0.3, 110.85, 108.86, 266.09, 
5, AbieConc, eco8, 72, 0.8, 1, 0.55, 0.33, 90.58, 121, 260, 
5, AbieConc, eco9, 2, 0.7, 1, 0.5, 0.3, 90.5, 131, 260, 
5, AbieConc, eco10, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
5, AbieMagn, eco1, 179, 0, 1, 0.7, 0, 155.84, 0.6, 336.88, 
5, AbieMagn, eco2, 995, 0, 1, 0.58, 0, 194.39, 0.25, 334.35, 
5, AbieMagn, eco3, 719, 0, 1, 0.58, 0, 192.18, 0.73, 330.46, 
5, AbieMagn, eco4, 542, 0.29, 1, 0.63, 0.18, 161.1, 19.51, 320.32, 
5, AbieMagn, eco5, 658, 0.84, 1, 0.59, 0.35, 137.11, 53.21, 286.81, 
5, AbieMagn, eco6, 666, 0.98, 1, 0.46, 0.27, 119.69, 101.8, 267.68, 
5, AbieMagn, eco7, 343, 0.93, 1, 0.48, 0.29, 111.98, 108.4, 266.48, 
5, AbieMagn, eco8, 72, 0.83, 1, 0.54, 0.32, 90.14, 121, 260, 
5, AbieMagn, eco9, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
5, AbieMagn, eco10, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
5, CaloDecu, eco1, 117, 0, 1, 0.72, 0, 157.56, 0.77, 336.45, 
5, CaloDecu, eco2, 617, 0, 1, 0.61, 0, 197.52, 0.51, 335.81, 
5, CaloDecu, eco3, 442, 0, 1, 0.63, 0, 190.77, 1.02, 331.13, 
5, CaloDecu, eco4, 330, 0.54, 1, 0.68, 0.31, 154.81, 21.35, 318.9, 
5, CaloDecu, eco5, 358, 0.96, 1, 0.62, 0.37, 137.6, 56.49, 288.36, 
5, CaloDecu, eco6, 345, 0.8, 1, 0.5, 0.3, 124.38, 101.27, 271.22, 
5, CaloDecu, eco7, 164, 0.62, 1, 0.5, 0.27, 122.39, 103.33, 270.23, 
5, CaloDecu, eco8, 33, 0.28, 1, 0.58, 0.17, 89.64, 121, 260, 
5, CaloDecu, eco9, 1, 0.03, 1, 0.56, 0.02, 87, 131, 260, 
5, CaloDecu, eco10, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
5, FX_R_SEED, eco1, 199, 0, 1, 0.73, 0, 151.24, 0.36, 335.92, 
5, FX_R_SEED, eco2, 683, 0, 1, 0.63, 0, 191.53, 0.46, 334.3, 
5, FX_R_SEED, eco3, 258, 0.32, 1, 0.68, 0.19, 169.71, 0.29, 328.53, 
5, FX_R_SEED, eco4, 187, 0.69, 1, 0.69, 0.39, 153.28, 19.22, 320.68, 
5, FX_R_SEED, eco5, 170, 0.95, 1, 0.63, 0.38, 139.88, 51.45, 288.79, 
5, FX_R_SEED, eco6, 573, 0.95, 1, 0.48, 0.29, 125.6, 102.66, 271.42, 
5, FX_R_SEED, eco7, 381, 0.88, 1, 0.49, 0.3, 119.39, 108.33, 269.83, 
5, FX_R_SEED, eco8, 48, 0.77, 1, 0.53, 0.32, 102.83, 116.08, 263.75, 
5, FX_R_SEED, eco9, 2, 0.64, 1, 0.54, 0.33, 88.5, 131, 260, 
5, FX_R_SEED, eco10, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
5, NOFX_R_SEED, eco1, 203, 0, 1, 0.73, 0, 150.96, 0.44, 335.84, 
5, NOFX_R_SEED, eco2, 678, 0, 1, 0.63, 0, 190.05, 0.5, 333.75, 
