"","date","min_fwi","mean_fwi","max_fwi"
"1",1992-01-01,0.199287384748459,2.90808113708216,8.23761653900146
"2",1992-01-02,0.149858236312866,0.759947722449022,4.65027761459351
"3",1992-01-03,0.0575274601578712,1.11054750159383,5.00371789932251
"4",1992-01-04,0.19032384455204,2.12072640574641,7.10912704467773
"5",1992-01-05,0.000167147896718234,0.00205290062513086,0.0073998081497848
"6",1992-01-06,0.000458954222267494,0.0154472706160353,0.131471157073975
"7",1992-01-07,3.83133738068864e-06,0.0179025836364092,0.214103475213051
"8",1992-01-08,0.00996021460741758,0.0752414292655885,0.173238009214401
"9",1992-01-09,0.171757623553276,0.326548849897725,0.680697798728943
"10",1992-01-10,0.149844989180565,0.383545308240822,0.997229933738708
"11",1992-01-11,0.947923719882965,4.00003975629807,9.17853260040283
"12",1992-01-12,1.16517186164856,3.30738058686256,8.30366134643555
"13",1992-01-13,0.0346857719123363,0.246104342972531,0.974835216999054
"14",1992-01-14,0.00993623398244381,0.559833463488354,5.85801219940186
"15",1992-01-15,0.0911797434091568,2.54007564044812,18.1056346893311
"16",1992-01-16,0.0182133316993713,1.31064024567604,9.37692832946777
"17",1992-01-17,0.00322866137139499,1.58714899099432,8.27361392974854
"18",1992-01-18,0.0493716821074486,4.90833098292351,35.0960502624512
"19",1992-01-19,0.240690186619759,4.7904786622295,23.970516204834
"20",1992-01-20,0.157370939850807,3.75599681503243,14.9291706085205
"21",1992-01-21,0.0528644062578678,3.1462713693855,12.4792804718018
"22",1992-01-22,0.0524061322212219,3.33323394369196,15.3427114486694
"23",1992-01-23,0.218231171369553,4.42237666887896,20.1932239532471
"24",1992-01-24,0.501317918300629,5.82961090547698,22.0214996337891
"25",1992-01-25,0.144216433167458,5.84103292329558,17.1747550964355
"26",1992-01-26,0.240941256284714,5.58259222724221,16.9758415222168
"27",1992-01-27,0.824646770954132,5.9745474908803,20.1426944732666
"28",1992-01-28,0.0278698094189167,4.22598694032058,18.7725505828857
"29",1992-01-29,0.270196914672852,5.63408092897514,30.0874042510986
"30",1992-01-30,0.572812974452972,8.77788105010986,37.0268630981445
"31",1992-01-31,1.55790090560913,12.2241591247352,35.8173370361328
"32",1992-02-01,0.0702919214963913,5.58043050044216,21.8359851837158
"33",1992-02-02,0.567812561988831,6.83782326430082,26.8874549865723
"34",1992-02-03,0.875802218914032,9.46651379267375,40.2198600769043
"35",1992-02-04,2.41149568557739,12.9655221939087,39.5256690979004
"36",1992-02-05,2.44436597824097,9.60173731626466,31.0637168884277
"37",1992-02-06,0.00873331259936094,1.06759621886733,5.37205505371094
"38",1992-02-07,0.000859113759361207,0.397387057300531,2.69520831108093
"39",1992-02-08,0.00274870567955077,0.49210581431582,1.6887571811676
"40",1992-02-09,0.00366511452011764,3.09576039396309,11.4529218673706
"41",1992-02-10,0.000460546463727951,1.42979455541977,6.47180557250977
"42",1992-02-11,1.95283100765664e-05,0.206748254023727,3.4953773021698
"43",1992-02-12,0.000289215910015628,1.16798099694853,19.1598625183105
"44",1992-02-13,0.000375052186427638,0.298037841701039,5.23490858078003
"45",1992-02-14,0.00459863105788827,0.780690574268293,10.6836090087891
"46",1992-02-15,0.000104628285043873,0.00146136230341654,0.00440430641174316
"47",1992-02-16,0.000303129432722926,0.0346470860298723,0.224497213959694
"48",1992-02-17,0.000113337919174228,0.0629201260437964,0.199758812785149
"49",1992-02-18,0.00148510467261076,0.263796807599387,0.47935226559639
"50",1992-02-19,1.01849091151962e-05,0.280000938397848,1.62205350399017
"51",1992-02-20,0.00226331106387079,0.155847562898998,0.866979122161865
"52",1992-02-21,0.00207074638456106,0.583420003764331,3.3231246471405
"53",1992-02-22,0.0134682646021247,2.31122548944162,11.2672004699707
