Time,SpeciesName,ClimateRegion,NumberAttempts,AvgTempMult,AvgMinJanTempMult,AvgSoilMoistureMult,AvgProbEst,DryDays,BeginGDD,EndGDD,
5, AbieConc, eco1, 169, 0, 1, 0.66, 0, 142.91, 14.89, 289.66, 
5, AbieConc, eco2, 930, 0.01, 1, 0.49, 0.01, 172.02, 28.9, 283.82, 
5, AbieConc, eco3, 507, 0.46, 1, 0.51, 0.24, 158.22, 44.58, 282.64, 
5, AbieConc, eco4, 617, 0.78, 1, 0.52, 0.31, 145.48, 57.73, 278.99, 
5, AbieConc, eco5, 887, 0.99, 1, 0.54, 0.32, 110.44, 105.53, 272.59, 
5, AbieConc, eco6, 880, 0.9, 1, 0.47, 0.28, 99.07, 124.21, 261.59, 
5, AbieConc, eco7, 410, 0.8, 1, 0.61, 0.36, 77.01, 127.8, 260.39, 
5, AbieConc, eco8, 82, 0.73, 1, 0.68, 0.4, 66.01, 128.66, 259.63, 
5, AbieConc, eco9, 2, 0.66, 1, 0.7, 0.39, 61.5, 131, 260, 
5, AbieConc, eco10, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
5, AbieMagn, eco1, 167, 0, 1, 0.66, 0, 137.51, 15.07, 288.25, 
5, AbieMagn, eco2, 913, 0.01, 1, 0.47, 0, 171.53, 28.95, 283.76, 
5, AbieMagn, eco3, 533, 0.28, 1, 0.5, 0.15, 156.57, 44.84, 282.56, 
5, AbieMagn, eco4, 596, 0.68, 1, 0.51, 0.3, 145.33, 57.57, 279.22, 
5, AbieMagn, eco5, 900, 0.97, 1, 0.52, 0.31, 110.45, 105.62, 272.29, 
5, AbieMagn, eco6, 899, 0.92, 1, 0.44, 0.26, 99.98, 124.37, 261.9, 
5, AbieMagn, eco7, 434, 0.83, 1, 0.6, 0.36, 76.47, 128, 260.43, 
5, AbieMagn, eco8, 80, 0.77, 1, 0.67, 0.4, 65.74, 128.16, 259.81, 
5, AbieMagn, eco9, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
5, AbieMagn, eco10, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
5, CaloDecu, eco1, 116, 0, 1, 0.68, 0, 145.36, 14.22, 292.28, 
5, CaloDecu, eco2, 553, 0.02, 1, 0.51, 0.01, 172.13, 27.71, 285.17, 
5, CaloDecu, eco3, 253, 0.57, 1, 0.55, 0.29, 155.38, 45.52, 283.56, 
5, CaloDecu, eco4, 296, 0.89, 1, 0.57, 0.34, 142.74, 55.14, 279.3, 
5, CaloDecu, eco5, 448, 0.97, 1, 0.56, 0.34, 111.13, 105.25, 273.02, 
5, CaloDecu, eco6, 550, 0.51, 1, 0.49, 0.27, 100.06, 125.62, 262.79, 
5, CaloDecu, eco7, 264, 0.24, 1, 0.6, 0.14, 79.6, 130.34, 260.69, 
5, CaloDecu, eco8, 34, 0.13, 1, 0.7, 0.08, 65.12, 128.44, 260.44, 
5, CaloDecu, eco9, 2, 0, 1, 0.7, 0, 64.5, 131, 260, 
5, CaloDecu, eco10, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
5, FX_R_SEED, eco1, 189, 0.2, 1, 0.69, 0.12, 135.58, 16.1, 286.89, 
5, FX_R_SEED, eco2, 565, 0.4, 1, 0.51, 0.2, 168.49, 28.96, 283.86, 
5, FX_R_SEED, eco3, 218, 0.71, 1, 0.61, 0.35, 139.08, 46, 282.44, 
5, FX_R_SEED, eco4, 254, 0.91, 1, 0.62, 0.37, 129.37, 57.67, 278.3, 
5, FX_R_SEED, eco5, 370, 0.99, 1, 0.56, 0.33, 112.93, 105.74, 274.67, 
5, FX_R_SEED, eco6, 750, 0.84, 1, 0.48, 0.29, 101.15, 125.85, 262.72, 
5, FX_R_SEED, eco7, 383, 0.73, 1, 0.52, 0.31, 89.44, 130.87, 262.04, 
5, FX_R_SEED, eco8, 40, 0.68, 1, 0.69, 0.4, 66.5, 130.63, 261.13, 
5, FX_R_SEED, eco9, 1, 0.6, 1, 0.73, 0.36, 59, 131, 260, 
5, FX_R_SEED, eco10, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
5, NOFX_R_SEED, eco1, 184, 0.2, 1, 0.69, 0.12, 135.82, 16.54, 286.33, 
5, NOFX_R_SEED, eco2, 572, 0.4, 1, 0.51, 0.2, 169.1, 29.06, 283.77, 
5, NOFX_R_SEED, eco3, 226, 0.71, 1, 0.61, 0.35, 139.32, 44.87, 282.18, 
5, NOFX_R_SEED, eco4, 264, 0.91, 1, 0.61, 0.37, 131.03, 57.6, 278.67, 
5, NOFX_R_SEED, eco5, 362, 0.99, 1, 0.55, 0.33, 113.92, 105.41, 274.96, 
5, NOFX_R_SEED, eco6, 749, 0.83, 1, 0.48, 0.29, 101.08, 125.89, 262.68, 
5, NOFX_R_SEED, eco7, 391, 0.73, 1, 0.52, 0.31, 89.52, 131.1, 262.32, 
5, NOFX_R_SEED, eco8, 42, 0.68, 1, 0.69, 0.4, 66.86, 130.14, 260.71, 
5, NOFX_R_SEED, eco9, 2, 0.6, 1, 0.71, 0.36, 63, 131, 260, 
5, NOFX_R_SEED, eco10, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
5, NOFX_NOR_SEED, eco1, 185, 0.21, 1, 0.69, 0.12, 138.57, 15.53, 288.97, 
5, NOFX_NOR_SEED, eco2, 578, 0.41, 1, 0.51, 0.2, 170.4, 28.28, 284.41, 
5, NOFX_NOR_SEED, eco3, 247, 0.71, 1, 0.59, 0.34, 146.15, 44.04, 282.9, 
5, NOFX_NOR_SEED, eco4, 265, 0.9, 1, 0.6, 0.36, 136.02, 55.82, 279.17, 
5, NOFX_NOR_SEED, eco5, 405, 1, 1, 0.55, 0.33, 113.28, 104.93, 273.69, 
5, NOFX_NOR_SEED, eco6, 731, 0.83, 1, 0.47, 0.28, 101.61, 126.18, 262.94, 
5, NOFX_NOR_SEED, eco7, 380, 0.73, 1, 0.54, 0.32, 87.01, 130.84, 261.66, 
5, NOFX_NOR_SEED, eco8, 42, 0.67, 1, 0.7, 0.4, 65.4, 129.79, 261.07, 
5, NOFX_NOR_SEED, eco9, 2, 0.6, 1, 0.71, 0.36, 63, 131, 260, 
5, NOFX_NOR_SEED, eco10, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
5, PinuAlbi, eco1, 142, 0, 1, 0.64, 0, 144.54, 14.37, 291.11, 
5, PinuAlbi, eco2, 522, 0, 1, 0.46, 0, 172.31, 28.25, 284.47, 
5, PinuAlbi, eco3, 242, 0, 1, 0.5, 0, 156.68, 45.02, 283.39, 
5, PinuAlbi, eco4, 267, 0, 1, 0.52, 0, 142.07, 55.48, 279.23, 
5, PinuAlbi, eco5, 496, 0.4, 1, 0.51, 0.23, 110.94, 105.12, 272.55, 
5, PinuAlbi, eco6, 549, 0.98, 1, 0.42, 0.25, 100.22, 125.6, 262.62, 
5, PinuAlbi, eco7, 264, 0.98, 1, 0.55, 0.33, 80.06, 130.58, 260.99, 
5, PinuAlbi, eco8, 33, 0.97, 1, 0.67, 0.4, 65.61, 128.45, 260.45, 
5, PinuAlbi, eco9, 1, 0.93, 1, 0.69, 0.41, 62, 131, 260, 
5, PinuAlbi, eco10, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
5, PinuCont, eco1, 191, 0, 1, 0.65, 0, 133.82, 16.2, 286.59, 
5, PinuCont, eco2, 568, 0, 1, 0.45, 0, 168.4, 29.51, 283.33, 
5, PinuCont, eco3, 213, 0, 1, 0.55, 0, 138.09, 44.93, 281.73, 
5, PinuCont, eco4, 257, 0.02, 1, 0.55, 0.01, 129.81, 57.98, 278.65, 
5, PinuCont, eco5, 352, 0.46, 1, 0.48, 0.24, 113.06, 105.72, 274.58, 
5, PinuCont, eco6, 751, 0.99, 1, 0.38, 0.23, 101.09, 126.07, 262.82, 
5, PinuCont, eco7, 396, 0.95, 1, 0.44, 0.26, 89.38, 130.8, 262.07, 
5, PinuCont, eco8, 41, 0.92, 1, 0.64, 0.38, 66.9, 130.2, 260.73, 
5, PinuCont, eco9, 2, 0.83, 1, 0.67, 0.4, 63, 131, 260, 
5, PinuCont, eco10, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
5, PinuJeff, eco1, 184, 0, 1, 0.68, 0, 139.78, 15.52, 288.99, 
5, PinuJeff, eco2, 582, 0, 1, 0.51, 0, 169.66, 28.09, 284.64, 
5, PinuJeff, eco3, 250, 0.02, 1, 0.57, 0.01, 147.39, 45.52, 283.61, 
5, PinuJeff, eco4, 284, 0.11, 1, 0.59, 0.06, 134.37, 56.1, 279.03, 
5, PinuJeff, eco5, 405, 0.89, 1, 0.54, 0.33, 112.86, 105.28, 274.16, 
5, PinuJeff, eco6, 751, 0.83, 1, 0.46, 0.28, 101.25, 125.89, 262.61, 
5, PinuJeff, eco7, 386, 0.61, 1, 0.52, 0.3, 87.09, 130.9, 261.76, 
5, PinuJeff, eco8, 36, 0.48, 1, 0.69, 0.29, 65.17, 129.53, 261.25, 
5, PinuJeff, eco9, 1, 0.32, 1, 0.68, 0.19, 67, 131, 260, 
5, PinuJeff, eco10, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
5, PinuLamb, eco1, 121, 0, 1, 0.65, 0, 142.28, 14.47, 291.46, 
5, PinuLamb, eco2, 505, 0, 1, 0.47, 0, 172.29, 28.01, 284.77, 
5, PinuLamb, eco3, 253, 0.02, 1, 0.5, 0.01, 154.94, 45.51, 283.62, 
5, PinuLamb, eco4, 277, 0.1, 1, 0.52, 0.05, 143.38, 55.34, 279.34, 
5, PinuLamb, eco5, 483, 0.89, 1, 0.51, 0.31, 110.54, 105.32, 272.8, 
5, PinuLamb, eco6, 553, 0.84, 1, 0.42, 0.25, 100.62, 125.6, 262.72, 
5, PinuLamb, eco7, 250, 0.61, 1, 0.56, 0.32, 79.24, 130, 260.91, 
5, PinuLamb, eco8, 30, 0.51, 1, 0.67, 0.31, 65.23, 128, 260, 
5, PinuLamb, eco9, 2, 0.32, 1, 0.67, 0.19, 64.5, 131, 260, 
