Time,SpeciesName,ClimateRegion,NumberAttempts,AvgTempMult,AvgMinJanTempMult,AvgSoilMoistureMult,AvgProbEst,DryDays,BeginGDD,EndGDD,
5, AbieConc, eco1, 202, 0.03, 1, 0.67, 0.02, 139.69, 13.21, 291.61, 
5, AbieConc, eco2, 1076, 0.03, 1, 0.49, 0.02, 173.18, 25.92, 285.69, 
5, AbieConc, eco3, 1193, 0.49, 1, 0.49, 0.25, 166.35, 40.16, 286.31, 
5, AbieConc, eco4, 1203, 0.81, 1, 0.51, 0.31, 145.91, 63.01, 282.88, 
5, AbieConc, eco5, 1043, 0.99, 1, 0.54, 0.32, 109.87, 106.52, 274.36, 
5, AbieConc, eco6, 1544, 0.89, 1, 0.46, 0.28, 99.77, 125.07, 262.11, 
5, AbieConc, eco7, 919, 0.79, 1, 0.58, 0.34, 79.83, 129.97, 261.03, 
5, AbieConc, eco8, 121, 0.7, 1, 0.64, 0.38, 69.49, 132.43, 261.26, 
5, AbieConc, eco9, 12, 0.55, 1, 0.62, 0.33, 70.67, 140, 265, 
5, AbieConc, eco10, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
5, AbieMagn, eco1, 204, 0.01, 1, 0.67, 0.01, 138.13, 13.25, 290.88, 
5, AbieMagn, eco2, 1109, 0.02, 1, 0.49, 0.01, 172.17, 25.83, 285.9, 
5, AbieMagn, eco3, 1210, 0.31, 1, 0.48, 0.17, 166.36, 40.41, 286.25, 
5, AbieMagn, eco4, 1208, 0.73, 1, 0.5, 0.29, 146.04, 63.68, 283.1, 
5, AbieMagn, eco5, 1037, 0.97, 1, 0.53, 0.32, 109.71, 106.64, 274.25, 
5, AbieMagn, eco6, 1548, 0.92, 1, 0.44, 0.26, 99.97, 125.06, 262.2, 
5, AbieMagn, eco7, 936, 0.82, 1, 0.56, 0.34, 79.66, 129.89, 260.95, 
5, AbieMagn, eco8, 145, 0.74, 1, 0.64, 0.38, 68.62, 131.98, 261.57, 
5, AbieMagn, eco9, 9, 0.57, 1, 0.59, 0.34, 73.11, 141, 265.56, 
5, AbieMagn, eco10, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
5, CaloDecu, eco1, 160, 0.05, 1, 0.69, 0.03, 141.77, 12.33, 292.59, 
5, CaloDecu, eco2, 676, 0.04, 1, 0.51, 0.02, 174.95, 24.9, 286.38, 
5, CaloDecu, eco3, 718, 0.59, 1, 0.52, 0.28, 167.78, 40.66, 288.15, 
5, CaloDecu, eco4, 620, 0.91, 1, 0.55, 0.33, 143.34, 65.12, 284.39, 
5, CaloDecu, eco5, 554, 0.96, 1, 0.57, 0.34, 110.48, 106.24, 274.82, 
5, CaloDecu, eco6, 1248, 0.5, 1, 0.49, 0.26, 100.44, 125.75, 262.71, 
5, CaloDecu, eco7, 748, 0.23, 1, 0.6, 0.14, 80.06, 131.19, 261.81, 
5, CaloDecu, eco8, 132, 0.12, 1, 0.67, 0.07, 69.16, 132.63, 262.2, 
5, CaloDecu, eco9, 4, 0, 1, 0.67, 0, 68.25, 135.5, 262.5, 
5, CaloDecu, eco10, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
5, FX_R_SEED, eco1, 261, 0.24, 1, 0.69, 0.14, 139.81, 13.48, 291.03, 
5, FX_R_SEED, eco2, 634, 0.41, 1, 0.52, 0.21, 170.34, 27.68, 284.89, 
5, FX_R_SEED, eco3, 386, 0.73, 1, 0.59, 0.35, 149.25, 39.02, 285.02, 
5, FX_R_SEED, eco4, 300, 0.92, 1, 0.6, 0.36, 132.19, 61.84, 279.95, 
5, FX_R_SEED, eco5, 384, 0.99, 1, 0.57, 0.34, 108.3, 106.48, 274.14, 
5, FX_R_SEED, eco6, 1055, 0.84, 1, 0.5, 0.3, 99.98, 125.92, 263.24, 
5, FX_R_SEED, eco7, 753, 0.72, 1, 0.56, 0.33, 84.26, 131.28, 261.1, 
5, FX_R_SEED, eco8, 110, 0.64, 1, 0.66, 0.37, 70.43, 133.72, 263.54, 
5, FX_R_SEED, eco9, 2, 0.6, 1, 0.7, 0.36, 64, 131, 260, 
5, FX_R_SEED, eco10, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
5, NOFX_R_SEED, eco1, 257, 0.24, 1, 0.69, 0.14, 140.41, 13.63, 291, 
5, NOFX_R_SEED, eco2, 658, 0.41, 1, 0.52, 0.21, 168.63, 27.11, 285.52, 
5, NOFX_R_SEED, eco3, 405, 0.73, 1, 0.59, 0.34, 151.07, 38.88, 285.72, 
5, NOFX_R_SEED, eco4, 298, 0.92, 1, 0.59, 0.35, 133.01, 62.69, 280.65, 
5, NOFX_R_SEED, eco5, 366, 0.99, 1, 0.58, 0.35, 108.42, 106.31, 274.17, 
5, NOFX_R_SEED, eco6, 1062, 0.84, 1, 0.5, 0.3, 99.98, 125.95, 263.15, 
5, NOFX_R_SEED, eco7, 726, 0.72, 1, 0.56, 0.33, 84.51, 131.37, 261.09, 
5, NOFX_R_SEED, eco8, 109, 0.64, 1, 0.66, 0.37, 70.66, 133.6, 263.09, 
5, NOFX_R_SEED, eco9, 3, 0.54, 1, 0.65, 0.32, 70.33, 137, 263.33, 
