EventID,SimulationYear,InitRow,InitColumn,InitialFireWeatherIndex,InitialDayOfYear,MaximumSpreadArea,IgnitionType,NumberOfDays,TotalSitesBurned,CohortsKilled,AvailableCohorts,MeanWindSpeed,MeanEffectiveWindSpeed,MeanWindDirection,MeanSuppressionEffectiveness,MeanFWI,MeanSpreadProbability,MeanPET,MeanWD,MeanClay,MeanFineFuels,MeanLadderFuels,MeanDNBR,TotalBiomassMortality,
1, 1, 9, 394, 15.0832327702244, 102, 0, Rx, 1, 13, 214, 630, 11.7604823159077, 12.7907517830666, 243.52821868, 0, 6.96, 1, 0, 0, 0.117399686804185, 1, 451.230769230769, 257.77, 103567, 
2, 1, 13, 499, 5.89972142041789, 102, 0, Rx, 1, 13, 184, 650, 12.1718776613538, 11.2839957838802, 244.466074322308, 0, 7.05, 1, 0, 0, 0.127986372090303, 0.998511314039964, 629.230769230769, 253.15, 97848, 
3, 1, 85, 185, 7.89763370979488, 115, 0, Rx, 1, 13, 195, 732, 9.66787610123077, 14.6532829254818, 224.100102744615, 0, 7.98, 1, 0, 0, 0.137527728309998, 1, 139.538461538462, 266.69, 84782, 
4, 1, 59, 451, 3.97770777414209, 115, 0, Rx, 1, 13, 170, 431, 9.56598990784616, 10.0239825791535, 248.822693773846, 0, 4.19, 1, 0, 0, 0.10837101076658, 1, 194.076923076923, 275.62, 61909, 
5, 1, 10, 418, 6.78742018284262, 116, 0, Rx, 1, 13, 152, 499, 9.63551288353846, 10.12603511923, 328.633622, 0, 7.03, 1, 0, 0, 0.106374650047376, 1, 763.538461538462, 250.08, 78918, 
6, 1, 48, 163, 9.92519158925241, 116, 0, Rx, 1, 13, 247, 848, 9.42428265230769, 12.256058562582, 84.1522144230769, 0, 10.06, 1, 0, 0, 0.16538298703157, 1, 174.923076923077, 270.31, 84403, 
7, 1, 104, 375, 9.30633694008225, 117, 0, Rx, 1, 13, 117, 541, 9.60084496107692, 8.50361813783897, 283.688178664615, 0, 9.38, 1, 0, 0, 0.111232336610556, 1, 658.076923076923, 258.46, 56100, 
8, 1, 68, 323, 9.30633694008225, 117, 0, Rx, 1, 13, 184, 512, 9.6097709772, 12.8036165456829, 286.5689863, 0, 9.31, 1, 0, 0, 0.139001229634652, 1, 466.538461538462, 257, 86405, 
9, 1, 41, 281, 9.49323015181668, 118, 0, Rx, 1, 13, 118, 461, 10.563643926, 9.96723596516661, 94.8669038, 0, 9.49, 1, 0, 0, 0.148583648869624, 1, 576.384615384615, 257.46, 37206, 
10, 1, 28, 372, 9.49323015181668, 118, 0, Rx, 1, 13, 113, 275, 10.8892293025846, 9.99087182823154, 56.2858448384616, 0, 11.28, 1, 0, 0, 0.0815595861237783, 1, 0, 285.38, 51058, 
