Time,SpeciesName,NumCohortsPlanting,NumCohortsSerotiny,NumCohortsResprout,NumCohortsSeed,
5, AbieConc, 0, 0, 0, 668, 
5, AbieMagn, 0, 0, 0, 625, 
5, CaloDecu, 0, 0, 0, 247, 
5, FX_R_SEED, 0, 0, 0, 0, 
5, NOFX_R_SEED, 0, 0, 0, 2, 
5, NOFX_NOR_SEED, 0, 0, 0, 0, 
5, PinuAlbi, 0, 0, 0, 55, 
5, PinuCont, 0, 0, 0, 121, 
5, PinuJeff, 0, 0, 0, 267, 
5, PinuLamb, 0, 0, 0, 146, 
5, PinuMont, 0, 0, 0, 92, 
5, PopuTrem, 0, 0, 2, 20, 
5, TsugMert, 0, 0, 0, 1527, 
5, AcerMacr, 0, 0, 0, 2, 
5, AescCali, 0, 0, 0, 4, 
5, AlnuRhom, 0, 0, 0, 2, 
5, ArbuMenz, 0, 0, 1, 60, 
5, CornNutt, 0, 0, 0, 25, 
5, JuniOcci, 0, 0, 0, 325, 
5, LithDens, 0, 0, 0, 38, 
5, PinuAtte, 0, 0, 0, 1, 
5, PinuMono, 0, 0, 0, 0, 
5, PinuPond, 0, 0, 0, 432, 
5, PinuSabi, 0, 0, 0, 134, 
5, PinuWash, 0, 0, 0, 0, 
5, PseuMenz, 0, 0, 0, 390, 
5, QuerChry, 0, 0, 0, 657, 
5, QuerDoug, 0, 0, 0, 132, 
5, QuerGarr, 0, 0, 0, 3, 
5, QuerKell, 0, 0, 1, 445, 
5, QuerWisl, 0, 0, 0, 350, 
5, TaxuBrev, 0, 0, 0, 2, 
5, TorrCali, 0, 0, 0, 14, 
5, UmbeCali, 0, 0, 0, 14, 
10, AbieConc, 0, 0, 0, 685, 
10, AbieMagn, 0, 0, 0, 541, 
10, CaloDecu, 0, 0, 0, 178, 
10, FX_R_SEED, 0, 0, 0, 0, 
10, NOFX_R_SEED, 0, 0, 0, 0, 
10, NOFX_NOR_SEED, 0, 0, 0, 0, 
10, PinuAlbi, 0, 0, 0, 49, 
10, PinuCont, 0, 0, 0, 88, 
10, PinuJeff, 0, 0, 0, 265, 
10, PinuLamb, 0, 0, 0, 154, 
10, PinuMont, 0, 0, 0, 118, 
10, PopuTrem, 0, 0, 0, 23, 
10, TsugMert, 0, 0, 0, 1793, 
