Time,SpeciesName,ClimateRegion,NumberAttempts,AvgTempMult,AvgMinJanTempMult,AvgSoilMoistureMult,AvgProbEst,DryDays,BeginGDD,EndGDD,
5, AbieConc, eco1, 148, 0.01, 1, 0.67, 0, 136.93, 16.43, 286.36, 
5, AbieConc, eco2, 844, 0.01, 1, 0.47, 0, 174.8, 29.54, 283.17, 
5, AbieConc, eco3, 426, 0.44, 1, 0.51, 0.24, 158.63, 45.18, 281.4, 
5, AbieConc, eco4, 513, 0.78, 1, 0.55, 0.33, 137.84, 55.95, 275.95, 
5, AbieConc, eco5, 534, 0.99, 1, 0.53, 0.32, 107.84, 107.72, 268.64, 
5, AbieConc, eco6, 690, 0.91, 1, 0.46, 0.27, 100.61, 122.91, 260.56, 
5, AbieConc, eco7, 401, 0.81, 1, 0.6, 0.36, 78.12, 128.1, 260.58, 
5, AbieConc, eco8, 83, 0.74, 1, 0.68, 0.41, 66.47, 128.36, 260.08, 
5, AbieConc, eco9, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
5, AbieConc, eco10, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
5, AbieMagn, eco1, 146, 0, 1, 0.65, 0, 139.49, 16.18, 287.07, 
5, AbieMagn, eco2, 865, 0, 1, 0.46, 0, 173.86, 29.5, 283.09, 
5, AbieMagn, eco3, 434, 0.25, 1, 0.49, 0.14, 158.62, 44.84, 281.12, 
5, AbieMagn, eco4, 523, 0.68, 1, 0.54, 0.32, 138.33, 55.49, 275.8, 
5, AbieMagn, eco5, 529, 0.96, 1, 0.51, 0.31, 107.57, 107.71, 268.73, 
5, AbieMagn, eco6, 689, 0.93, 1, 0.44, 0.26, 100.72, 122.9, 260.47, 
5, AbieMagn, eco7, 425, 0.84, 1, 0.59, 0.35, 77.72, 127.93, 260.59, 
5, AbieMagn, eco8, 74, 0.77, 1, 0.67, 0.4, 66.36, 128, 260, 
5, AbieMagn, eco9, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
5, AbieMagn, eco10, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
5, CaloDecu, eco1, 98, 0.01, 1, 0.68, 0.01, 138.99, 16.48, 286.22, 
5, CaloDecu, eco2, 485, 0, 1, 0.48, 0, 177.26, 30.08, 282.74, 
5, CaloDecu, eco3, 241, 0.54, 1, 0.55, 0.29, 157.38, 45.93, 283.38, 
5, CaloDecu, eco4, 249, 0.89, 1, 0.62, 0.37, 130.22, 54.74, 276.36, 
5, CaloDecu, eco5, 256, 0.98, 1, 0.56, 0.34, 108.04, 107.4, 269.54, 
5, CaloDecu, eco6, 467, 0.52, 1, 0.49, 0.27, 100.39, 124.55, 261.59, 
5, CaloDecu, eco7, 244, 0.27, 1, 0.59, 0.16, 81.18, 130.57, 261.38, 
5, CaloDecu, eco8, 38, 0.13, 1, 0.7, 0.08, 65.61, 128, 260, 
5, CaloDecu, eco9, 1, 0, 1, 0.71, 0, 62, 131, 260, 
5, CaloDecu, eco10, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
5, FX_R_SEED, eco1, 178, 0.2, 1, 0.7, 0.12, 133.25, 16.9, 285.45, 
5, FX_R_SEED, eco2, 524, 0.4, 1, 0.49, 0.2, 172.92, 30.7, 282.15, 
5, FX_R_SEED, eco3, 217, 0.7, 1, 0.6, 0.35, 142.61, 43, 280.45, 
5, FX_R_SEED, eco4, 250, 0.91, 1, 0.58, 0.35, 134.99, 61.35, 279.28, 
5, FX_R_SEED, eco5, 194, 0.99, 1, 0.56, 0.34, 109.22, 108.83, 273.55, 
5, FX_R_SEED, eco6, 740, 0.84, 1, 0.5, 0.3, 98.55, 124.55, 260.93, 
5, FX_R_SEED, eco7, 443, 0.72, 1, 0.54, 0.32, 87.9, 131, 260.92, 
5, FX_R_SEED, eco8, 34, 0.66, 1, 0.65, 0.38, 71.76, 130.94, 261.03, 
5, FX_R_SEED, eco9, 1, 0.6, 1, 0.73, 0.36, 59, 131, 260, 
5, FX_R_SEED, eco10, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
5, NOFX_R_SEED, eco1, 177, 0.2, 1, 0.7, 0.12, 133.31, 17, 285, 
5, NOFX_R_SEED, eco2, 532, 0.4, 1, 0.5, 0.2, 171.09, 30.71, 282.21, 
5, NOFX_R_SEED, eco3, 213, 0.7, 1, 0.6, 0.35, 142.33, 43.1, 280.57, 
5, NOFX_R_SEED, eco4, 247, 0.91, 1, 0.58, 0.35, 133.7, 62.1, 279.36, 
5, NOFX_R_SEED, eco5, 194, 0.99, 1, 0.56, 0.33, 109.53, 108.81, 273.43, 
5, NOFX_R_SEED, eco6, 747, 0.84, 1, 0.5, 0.3, 98.77, 124.66, 261.15, 
5, NOFX_R_SEED, eco7, 434, 0.73, 1, 0.54, 0.32, 88.12, 130.98, 260.94, 
5, NOFX_R_SEED, eco8, 31, 0.66, 1, 0.64, 0.38, 72.45, 131.23, 261.13, 
5, NOFX_R_SEED, eco9, 1, 0.6, 1, 0.73, 0.36, 59, 131, 260, 
5, NOFX_R_SEED, eco10, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
5, NOFX_NOR_SEED, eco1, 163, 0.2, 1, 0.69, 0.12, 137.55, 16.79, 285.98, 
5, NOFX_NOR_SEED, eco2, 525, 0.4, 1, 0.48, 0.19, 174.28, 30.56, 282.39, 
5, NOFX_NOR_SEED, eco3, 231, 0.69, 1, 0.59, 0.34, 146.54, 45.23, 281.32, 
5, NOFX_NOR_SEED, eco4, 262, 0.91, 1, 0.6, 0.36, 131.18, 59.08, 278.14, 
5, NOFX_NOR_SEED, eco5, 201, 0.99, 1, 0.57, 0.34, 107.43, 108.35, 271.99, 
5, NOFX_NOR_SEED, eco6, 720, 0.84, 1, 0.49, 0.3, 99.78, 124.93, 261.42, 
5, NOFX_NOR_SEED, eco7, 395, 0.73, 1, 0.55, 0.33, 86.05, 131.35, 261.22, 
5, NOFX_NOR_SEED, eco8, 40, 0.67, 1, 0.67, 0.39, 69.3, 130, 260.7, 
5, NOFX_NOR_SEED, eco9, 2, 0.6, 1, 0.71, 0.36, 63, 131, 260, 
5, NOFX_NOR_SEED, eco10, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
5, PinuAlbi, eco1, 109, 0, 1, 0.65, 0, 139.46, 16.53, 285.94, 
5, PinuAlbi, eco2, 479, 0, 1, 0.44, 0, 176.13, 29.96, 282.79, 
5, PinuAlbi, eco3, 222, 0, 1, 0.51, 0, 153.28, 45.89, 282.59, 
5, PinuAlbi, eco4, 253, 0.02, 1, 0.57, 0.01, 131.45, 55.08, 276.32, 
5, PinuAlbi, eco5, 257, 0.37, 1, 0.51, 0.22, 107.51, 107.61, 269.08, 
5, PinuAlbi, eco6, 494, 0.98, 1, 0.42, 0.25, 100.49, 124.74, 261.78, 
5, PinuAlbi, eco7, 244, 0.99, 1, 0.54, 0.32, 81.33, 130.5, 261.05, 
5, PinuAlbi, eco8, 34, 0.97, 1, 0.66, 0.4, 66.41, 128.59, 260.21, 
5, PinuAlbi, eco9, 1, 0.93, 1, 0.69, 0.41, 62, 131, 260, 
5, PinuAlbi, eco10, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
5, PinuCont, eco1, 177, 0, 1, 0.65, 0, 132.99, 17, 285, 
5, PinuCont, eco2, 517, 0, 1, 0.43, 0, 172.09, 30.73, 282.13, 
5, PinuCont, eco3, 229, 0, 1, 0.54, 0, 141.68, 43.43, 280.55, 
5, PinuCont, eco4, 237, 0.03, 1, 0.5, 0.02, 135.43, 62.14, 279.73, 
5, PinuCont, eco5, 200, 0.48, 1, 0.48, 0.25, 109.44, 108.53, 273.42, 
5, PinuCont, eco6, 726, 0.99, 1, 0.4, 0.24, 98.79, 124.59, 261.04, 
5, PinuCont, eco7, 434, 0.95, 1, 0.44, 0.27, 88.05, 131.08, 260.93, 
5, PinuCont, eco8, 34, 0.89, 1, 0.58, 0.35, 71.79, 130.94, 261.03, 
5, PinuCont, eco9, 2, 0.83, 1, 0.67, 0.4, 63, 131, 260, 
5, PinuCont, eco10, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
5, PinuJeff, eco1, 161, 0, 1, 0.68, 0, 136.12, 16.89, 285.5, 
5, PinuJeff, eco2, 519, 0, 1, 0.47, 0, 175.49, 30.5, 282.4, 
5, PinuJeff, eco3, 250, 0, 1, 0.56, 0, 149.88, 45.75, 282.29, 
5, PinuJeff, eco4, 249, 0.16, 1, 0.58, 0.08, 133.29, 59.49, 278.45, 
5, PinuJeff, eco5, 223, 0.89, 1, 0.55, 0.33, 108.03, 108.02, 272.04, 
5, PinuJeff, eco6, 720, 0.84, 1, 0.48, 0.29, 99.81, 124.97, 261.49, 
5, PinuJeff, eco7, 405, 0.61, 1, 0.54, 0.31, 86.33, 130.98, 260.99, 
5, PinuJeff, eco8, 35, 0.47, 1, 0.65, 0.28, 69.86, 130.29, 260.8, 
5, PinuJeff, eco9, 1, 0.32, 1, 0.68, 0.19, 67, 131, 260, 
5, PinuJeff, eco10, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
5, PinuLamb, eco1, 102, 0, 1, 0.64, 0, 140.71, 16.5, 286.76, 
5, PinuLamb, eco2, 495, 0, 1, 0.44, 0, 177.02, 29.59, 283.17, 
5, PinuLamb, eco3, 210, 0, 1, 0.51, 0, 152.54, 47.16, 283.31, 
5, PinuLamb, eco4, 255, 0.13, 1, 0.58, 0.07, 130.16, 55.69, 276.62, 
5, PinuLamb, eco5, 281, 0.88, 1, 0.51, 0.31, 107.78, 107.49, 269.51, 
5, PinuLamb, eco6, 499, 0.84, 1, 0.42, 0.25, 100.41, 124.77, 261.55, 
5, PinuLamb, eco7, 240, 0.63, 1, 0.54, 0.32, 81.44, 130.51, 261.31, 
5, PinuLamb, eco8, 36, 0.51, 1, 0.67, 0.31, 65.81, 128, 260, 
5, PinuLamb, eco9, 1, 0.32, 1, 0.69, 0.19, 62, 131, 260, 
5, PinuLamb, eco10, 0, NaN, NaN, NaN, NaN, NaN, NaN, NaN, 
5, PinuMont, eco1, 109, 0, 1, 0.61, 0, 140.54, 16.53, 286.49, 
