Time,SpeciesName,NumCohortsPlanting,NumCohortsSerotiny,NumCohortsResprout,NumCohortsSeed,
5, AbieConc, 0, 0, 0, 710, 
5, AbieMagn, 0, 0, 0, 616, 
5, CaloDecu, 0, 0, 0, 212, 
5, FX_R_SEED, 0, 0, 0, 0, 
5, NOFX_R_SEED, 0, 0, 0, 0, 
5, NOFX_NOR_SEED, 0, 0, 0, 0, 
5, PinuAlbi, 0, 0, 0, 42, 
5, PinuCont, 0, 0, 0, 105, 
5, PinuJeff, 0, 0, 0, 290, 
5, PinuLamb, 0, 0, 0, 142, 
5, PinuMont, 0, 0, 0, 118, 
5, PopuTrem, 0, 0, 2, 16, 
5, TsugMert, 0, 0, 0, 1427, 
5, AcerMacr, 0, 0, 0, 0, 
5, AescCali, 0, 0, 0, 4, 
5, AlnuRhom, 0, 0, 0, 5, 
5, ArbuMenz, 0, 0, 3, 58, 
5, CornNutt, 0, 0, 0, 21, 
5, JuniOcci, 0, 0, 0, 316, 
5, LithDens, 0, 0, 0, 26, 
5, PinuAtte, 0, 0, 0, 0, 
5, PinuMono, 0, 0, 0, 2, 
5, PinuPond, 0, 0, 0, 404, 
5, PinuSabi, 0, 0, 0, 145, 
5, PinuWash, 0, 0, 0, 0, 
5, PseuMenz, 0, 0, 0, 387, 
5, QuerChry, 0, 0, 0, 656, 
5, QuerDoug, 0, 0, 0, 112, 
5, QuerGarr, 0, 0, 0, 2, 
5, QuerKell, 0, 0, 0, 465, 
5, QuerWisl, 0, 0, 0, 316, 
5, TaxuBrev, 0, 0, 0, 3, 
5, TorrCali, 0, 0, 0, 16, 
5, UmbeCali, 0, 0, 0, 20, 
10, AbieConc, 0, 0, 0, 611, 
10, AbieMagn, 0, 0, 0, 495, 
10, CaloDecu, 0, 0, 0, 198, 
10, FX_R_SEED, 0, 0, 0, 0, 
10, NOFX_R_SEED, 0, 0, 0, 1, 
10, NOFX_NOR_SEED, 0, 0, 0, 0, 
10, PinuAlbi, 0, 0, 0, 44, 
10, PinuCont, 0, 0, 0, 85, 
10, PinuJeff, 0, 0, 0, 246, 
10, PinuLamb, 0, 0, 0, 142, 
10, PinuMont, 0, 0, 0, 132, 
10, PopuTrem, 0, 0, 1, 26, 
10, TsugMert, 0, 0, 0, 1750, 
10, AcerMacr, 0, 0, 0, 2, 
10, AescCali, 0, 0, 0, 4, 
10, AlnuRhom, 0, 0, 1, 6, 
10, ArbuMenz, 0, 0, 2, 55, 
10, CornNutt, 0, 0, 0, 42, 
