Time,ManagementArea,Prescription,Stand,EventID,StandAge,StandRank,NumberOfSites,HarvestedSites,MgBiomassRemoved,MgBioRemovedPerDamagedHa,TotalCohortsPartialHarvest,TotalCohortsCompleteHarvest,CohortsHarvested_AbieConc,CohortsHarvested_AbieMagn,CohortsHarvested_CaloDecu,CohortsHarvested_FX_R_SEED,CohortsHarvested_NOFX_R_SEED,CohortsHarvested_NOFX_NOR_SEED,CohortsHarvested_PinuAlbi,CohortsHarvested_PinuCont,CohortsHarvested_PinuJeff,CohortsHarvested_PinuLamb,CohortsHarvested_PinuMont,CohortsHarvested_PopuTrem,CohortsHarvested_TsugMert,CohortsHarvested_AcerMacr,CohortsHarvested_AescCali,CohortsHarvested_AlnuRhom,CohortsHarvested_ArbuMenz,CohortsHarvested_CornNutt,CohortsHarvested_JuniOcci,CohortsHarvested_LithDens,CohortsHarvested_PinuAtte,CohortsHarvested_PinuMono,CohortsHarvested_PinuPond,CohortsHarvested_PinuSabi,CohortsHarvested_PinuWash,CohortsHarvested_PseuMenz,CohortsHarvested_QuerChry,CohortsHarvested_QuerDoug,CohortsHarvested_QuerGarr,CohortsHarvested_QuerKell,CohortsHarvested_QuerWisl,CohortsHarvested_TaxuBrev,CohortsHarvested_TorrCali,CohortsHarvested_UmbeCali,BiomassHarvestedMg_AbieConc,BiomassHarvestedMg_AbieMagn,BiomassHarvestedMg_CaloDecu,BiomassHarvestedMg_FX_R_SEED,BiomassHarvestedMg_NOFX_R_SEED,BiomassHarvestedMg_NOFX_NOR_SEED,BiomassHarvestedMg_PinuAlbi,BiomassHarvestedMg_PinuCont,BiomassHarvestedMg_PinuJeff,BiomassHarvestedMg_PinuLamb,BiomassHarvestedMg_PinuMont,BiomassHarvestedMg_PopuTrem,BiomassHarvestedMg_TsugMert,BiomassHarvestedMg_AcerMacr,BiomassHarvestedMg_AescCali,BiomassHarvestedMg_AlnuRhom,BiomassHarvestedMg_ArbuMenz,BiomassHarvestedMg_CornNutt,BiomassHarvestedMg_JuniOcci,BiomassHarvestedMg_LithDens,BiomassHarvestedMg_PinuAtte,BiomassHarvestedMg_PinuMono,BiomassHarvestedMg_PinuPond,BiomassHarvestedMg_PinuSabi,BiomassHarvestedMg_PinuWash,BiomassHarvestedMg_PseuMenz,BiomassHarvestedMg_QuerChry,BiomassHarvestedMg_QuerDoug,BiomassHarvestedMg_QuerGarr,BiomassHarvestedMg_QuerKell,BiomassHarvestedMg_QuerWisl,BiomassHarvestedMg_TaxuBrev,BiomassHarvestedMg_TorrCali,BiomassHarvestedMg_UmbeCali,
1, 1, PIF_CC_28, 43655, 2, 322, 231, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
1, 1, PIF_CC_28, 49471, 3, 200, 230, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
1, 1, PIF_CC_28, 50783, 5, 0, 228, 3, 3, 1840.35, 189.34, 0, 174, 48, 4, 16, 0, 0, 0, 0, 0, 4, 7, 0, 5, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 6, 0, 32, 3, 4, 0, 11, 0, 0, 0, 0, 661.413601946831, 23.6196000695229, 123.152400362492, 0, 0, 0, 0, 0, 27.4104000806808, 59.259600174427, 0, 41.8932001233101, 18.4356000542641, 0, 0, 0, 0, 0, 0, 0, 0, 0, 212.900400626659, 52.0992001533508, 0, 462.445201361179, 17.107200050354, 40.4676001191139, 0, 100.148400294781, 0, 0, 0, 0, 
1, 1, PIF_CC_28, 50784, 5, 0, 150, 9, 9, 2876.76, 98.65, 0, 269, 71, 3, 27, 0, 0, 0, 0, 0, 70, 7, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 3, 0, 7, 0, 1, 0, 0, 1, 0, 0, 0, 1101.43800324202, 11.4696000337601, 199.519200587273, 0, 0, 0, 0, 0, 753.235202217102, 33.9552000999451, 0, 0, 8.19720002412796, 0, 0, 0, 0, 0, 0, 0, 0, 0, 707.64840208292, 12.6360000371933, 0, 39.0420001149178, 0, 5.4756000161171, 0, 0, 4.14720001220703, 0, 0, 0, 
1, 1, PIF_CC_28, 52686, 1, 0, 234, 6, 6, 1047.17, 53.87, 0, 113, 4, 2, 1, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 35, 16, 0, 0, 3, 3, 1, 3, 0, 0, 0, 0, 26.1792000770569, 7.51680002212524, 3.92040001153946, 0, 0, 0, 0, 0, 458.784001350403, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.29880002737045, 0, 0, 0, 339.357600998879, 137.959200406075, 0, 0, 25.5312000751495, 17.0100000500679, 4.30920001268387, 17.3016000509262, 0, 0, 0, 0, 
1, 1, PIF_CC_28, 56213, 4, 0, 48, 6, 6, 3683.43, 189.48, 0, 373, 60, 1, 47, 0, 0, 0, 0, 0, 11, 25, 0, 0, 1, 0, 1, 2, 4, 0, 0, 0, 0, 1, 70, 2, 0, 121, 8, 0, 0, 15, 4, 0, 0, 0, 649.944001913071, 3.30480000972748, 379.339201116562, 0, 0, 0, 0, 0, 77.2092002272606, 130.215600383282, 0, 0, 3.62880001068115, 0, 5.05440001487732, 16.8804000496864, 17.107200050354, 0, 0, 0, 0, 4.98960001468658, 469.314001381397, 7.80840002298355, 0, 1639.79640482664, 80.5788002371788, 0, 0, 180.630000531673, 17.6256000518799, 0, 0, 0, 
1, 1, PIF_CC_28, 56900, 4, 0, 229, 1, 1, 563.79, 174.01, 0, 60, 8, 0, 9, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 21, 2, 0, 0, 3, 0, 0, 0, 0, 65.3832001924515, 0, 86.151600253582, 0, 0, 0, 0, 0, 0, 4.21200001239777, 0, 0, 0, 4.14720001220703, 0, 0, 0, 0, 0, 0, 0, 0, 118.486800348759, 0, 0, 228.549600672722, 7.38720002174377, 0, 0, 49.4748001456261, 0, 0, 0, 0, 
1, 3, PIF_CC_30, 50243, 12, 120, 80, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
1, 3, PIF_CC_30, 50244, 12, 290, 162, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
1, 3, PIF_CC_30, 52198, 9, 440, 173, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
