EventID,SimulationYear,InitRow,InitColumn,InitialFireWeatherIndex,InitialDayOfYear,MaximumSpreadArea,IgnitionType,NumberOfDays,TotalSitesBurned,CohortsKilled,AvailableCohorts,MeanWindSpeed,MeanEffectiveWindSpeed,MeanWindDirection,MeanSuppressionEffectiveness,MeanFWI,MeanSpreadProbability,MeanPET,MeanWD,MeanClay,MeanFineFuels,MeanLadderFuels,MeanDNBR,TotalBiomassMortality,
1, 1, 4, 306, 7.35246411731364, 27, 0, Rx, 1, 13, 173, 577, 9.11784647049231, 13.4140856126949, 182.532735130692, 0, 8.41, 1, 0, 0, 0.141427116325268, 1, 726.307692307692, 245.15, 89498, 
2, 1, 81, 209, 12.2086851571853, 112, 0, Rx, 1, 13, 152, 632, 8.8885445472, 11.2201447818073, 182.469040152, 0, 12.21, 1, 0, 0, 0.1975227445364, 1, 239.846153846154, 268.54, 55090, 
3, 1, 12, 316, 9.49131231635867, 117, 0, Rx, 1, 13, 155, 654, 10.5866300857846, 13.9794243841433, 182.940730579385, 0, 10.32, 1, 0, 0, 0.142444514884399, 1, 479.538461538462, 254.62, 89275, 
4, 1, 58, 319, 10.3766679663622, 125, 0, Rx, 1, 13, 172, 493, 11.4497627616, 16.5954556413163, 183.180489656, 0, 10.38, 1, 0, 0, 0.144329484838706, 1, 514.615384615385, 247.54, 73155, 
5, 1, 20, 248, 14.233494116302, 139, 0, Rx, 1, 13, 153, 749, 8.76709101350769, 13.5908158665724, 182.435303059308, 0, 14.97, 1, 0, 0, 0.160494570548718, 1, 1026.69230769231, 233.54, 64331, 
6, 1, 81, 151, 16.3744439432507, 140, 0, Rx, 1, 13, 194, 842, 6.6068372988, 11.8112746532583, 181.835232583, 0, 16.37, 1, 0, 0, 0.130860642744945, 1, 218, 269.46, 77590, 
7, 1, 31, 200, 15.3940424259345, 141, 0, Rx, 1, 13, 189, 885, 7.091274348, 10.8562830293635, 181.96979843, 0, 15.39, 1, 0, 0, 0.192150661578545, 0.999813461538462, 1084.07692307692, 235.38, 71094, 
8, 1, 108, 120, 34.9308755658742, 155, 643, Accidental, 1, 1, 12, 56, 8.11050489, 9.70471146455631, 182.252918025, NaN, 34.93, NaN, 0, 0, 0.189738929271698, 1, 231, 272, 2469, 
9, 1, 35, 381, 22.9327758781325, 167, 0, Rx, 1, 13, 177, 603, 9.7199119476, 11.3126367341297, 182.699975541, 0, 22.93, 1, 0, 0, 0.130735828326299, 0.960441923076923, 912.461538461538, 257.38, 117469, 
10, 1, 1, 265, 27.3904571976625, 178, 0, Rx, 1, 13, 202, 768, 10.530839412, 14.6515985626725, 182.92523317, 0, 27.96, 1, 0, 0, 0.125629685819149, 1, 593, 247.85, 76133, 
11, 1, 72, 304, 32.4316487572418, 183, 0, Rx, 1, 13, 129, 462, 10.8608315555077, 15.5754508534793, 183.016897654308, 0, 35.6, 1, 0, 0, 0.147680539351243, 1, 686.153846153846, 242.69, 57867, 
12, 1, 70, 281, 40.1881930858554, 191, 0, Rx, 1, 13, 174, 433, 11.2603716227077, 17.2325576014087, 183.127881006308, 0, 39.26, 1, 0, 0, 0.129999995231628, 1, 78.5384615384615, 263.92, 86006, 
13, 1, 49, 320, 30.1137576004971, 192, 0, Rx, 1, 13, 187, 509, 9.50134413793846, 10.709541403067, 182.639262260539, 0, 33.69, 1, 0, 0, 0.12167060145965, 1, 448, 262, 66249, 
14, 1, 22, 242, 43.9272645807453, 195, 0, Rx, 1, 13, 167, 929, 12.1431838267385, 16.9730594134185, 183.373106618538, 0, 43.19, 1, 0, 0, 0.164621230501395, 1, 1178.07692307692, 223.23, 68126, 
15, 1, 63, 328, 28.6973567572641, 196, 0, Rx, 1, 13, 211, 692, 9.46144032396923, 11.6510697094155, 182.628177867769, 0, 28.55, 1, 0, 0, 0.119093009485648, 1, 742.076923076923, 247.54, 119936, 
16, 1, 93, 281, 30.6922057119766, 197, 0, Rx, 1, 13, 162, 702, 9.9511495524, 13.1676194266693, 182.764208209, 0, 30.69, 1, 0, 0, 0.134876236319542, 1, 897.153846153846, 239.15, 68739, 
17, 1, 59, 344, 26.2603082193048, 198, 0, Rx, 1, 13, 206, 659, 9.049740876, 12.4545390973394, 182.51381691, 0, 26.26, 1, 0, 0, 0.13420300758802, 1, 780.230769230769, 244.85, 122693, 
18, 1, 3, 238, 32.3293084444002, 199, 0, Rx, 1, 13, 154, 635, 10.6539545885538, 19.4752017562254, 182.959431830154, 0, 32.38, 1, 0, 0, 0.129999995231628, 1, 121.384615384615, 257.46, 85489, 
19, 1, 33, 295, 36.484282064906, 200, 0, Rx, 1, 13, 116, 368, 13.0534356530769, 15.1374419886641, 183.625954348077, 0, 33.05, 1, 0, 0, 0.165143102980577, 1, 230.076923076923, 261.23, 31860, 
20, 1, 10, 372, 22.4020486053282, 201, 0, Rx, 1, 13, 185, 686, 10.7508966327692, 12.9851718939985, 182.986360175769, 0, 22.35, 1, 0, 0, 0.104622640575354, 1, 804.461538461538, 243.08, 119467, 
21, 1, 76, 297, 42.4241057858696, 209, 0, Rx, 1, 13, 126, 455, 10.4089381128, 14.0685311003126, 182.891371698, 0, 42.42, 1, 0, 0, 0.138633613403027, 1, 584.153846153846, 249.31, 58296, 
22, 1, 84, 304, 41.5915329685525, 210, 0, Rx, 1, 13, 177, 512, 10.6887316475077, 15.6112925237657, 182.969092124308, 0, 37.58, 1, 0, 0, 0.129108951641963, 1, 349.307692307692, 255.69, 104514, 
23, 1, 77, 202, 44.1863408172152, 211, 0, Rx, 1, 13, 190, 861, 10.12122477, 12.3090707286917, 182.811451325, 0, 44.19, 1, 0, 0, 0.204664892875231, 1, 571.076923076923, 252.62, 71745, 
24, 1, 11, 293, 33.5087513173819, 215, 0, Rx, 1, 13, 172, 529, 9.48272133544616, 11.571875217469, 182.634089259846, 0, 34.06, 1, 0, 0, 0.087876652009212, 1, 328.076923076923, 266.31, 74894, 
25, 1, 54, 197, 21.1590177288546, 216, 0, Rx, 1, 13, 148, 539, 8.7772828608, 10.2546971378157, 182.438134128, 0, 21.16, 1, 0, 0, 0.230146808119921, 1, 401.461538461538, 262.85, 36670, 
26, 1, 34, 377, 14.4668191108289, 217, 0, Rx, 1, 13, 205, 658, 7.1835314004, 12.3771693267778, 181.995425389, 0, 14.47, 1, 0, 0, 0.131107258682068, 1, 780.076923076923, 245.15, 126892, 
27, 1, 82, 269, 26.7317872406692, 218, 0, Rx, 1, 13, 206, 840, 10.0753265572615, 13.9834866116826, 182.798701821462, 0, 25.96, 1, 0, 0, 0.139373903091137, 1, 759.923076923077, 243, 89737, 
28, 1, 35, 214, 35.4776141600664, 221, 0, Rx, 1, 13, 210, 953, 9.2760930684, 11.5948818738992, 182.576692519, 0, 35.48, 1, 0, 0, 0.191258149651381, 1, 760.076923076923, 245.85, 66142, 
29, 1, 40, 254, 35.2879412701545, 222, 0, Rx, 1, 13, 131, 624, 11.3195192868, 12.5733167609207, 183.144310913, 0, 35.29, 1, 0, 0, 0.125301615549968, 1, 866.076923076923, 242.15, 51255, 
30, 1, 90, 291, 29.8845759664744, 234, 0, Rx, 1, 13, 149, 468, 9.7243830036, 13.1073452638192, 182.701217501, 0, 29.88, 1, 0, 0, 0.161039221745271, 1, 624.923076923077, 248.85, 62880, 
31, 1, 67, 326, 27.1204493241348, 237, 0, Rx, 1, 13, 162, 586, 9.5040022824, 10.3618136867763, 182.640000634, 0, 27.12, 1, 0, 0, 0.147301501952685, 1, 664.384615384615, 252.69, 78440, 
32, 1, 71, 108, 44.856646936368, 255, 783, Accidental, 1, 1, 24, 58, 9.0661318884, 6.59386333799756, 182.518369969, NaN, 44.86, NaN, 0, 0, 0.129999995231628, 1, 251, 280, 6745, 
33, 1, 6, 245, 27.127798851603, 261, 0, Rx, 1, 13, 180, 777, 8.836863048, 15.4591977770582, 182.45468418, 0, 26.89, 1, 0, 0, 0.159022194261734, 1, 889.384615384615, 236.31, 80948, 
34, 1, 31, 168, 25.1414284136588, 262, 0, Rx, 1, 13, 145, 458, 9.3069137196, 17.230808685815, 182.585253811, 0, 25.14, 1, 0, 0, 0.129999995231628, 1, 59.4615384615385, 264.77, 52479, 
35, 1, 57, 368, 16.8635393974232, 263, 0, Rx, 1, 13, 189, 661, 8.36726072566154, 12.1494584363446, 182.324239090462, 0, 16.93, 1, 0, 0, 0.131873664374535, 1, 891.538461538462, 240.92, 113327, 
36, 1, 37, 282, 13.8956524999923, 268, 0, Rx, 1, 13, 134, 489, 8.1663498072, 11.3183914602981, 182.268430502, 0, 13.9, 1, 0, 0, 0.127826795555078, 1, 432.769230769231, 261.15, 48412, 
37, 1, 57, 316, 11.5606341265444, 269, 0, Rx, 1, 13, 154, 506, 6.58152321923077, 11.665806322032, 181.828200894231, 0, 10.73, 1, 0, 0, 0.149825264628117, 1, 409.384615384615, 261.08, 70131, 
38, 1, 47, 197, 12.9034641971258, 270, 0, Rx, 1, 13, 170, 701, 8.9769142548, 10.7440752784081, 182.493587293, 0, 12.9, 1, 0, 0, 0.227926664627515, 1, 816.461538461538, 245.77, 55391, 
39, 1, 13, 231, 15.4997094656781, 271, 0, Rx, 1, 13, 183, 731, 9.42452590624615, 16.0063135219832, 182.617923862846, 0, 15.36, 1, 0, 0, 0.183113075219668, 1, 343.615384615385, 254.46, 74265, 
40, 1, 38, 316, 18.6343371643888, 288, 0, Rx, 1, 13, 102, 268, 9.19622817498461, 8.64958985485046, 182.554507826385, 0, 17.88, 1, 0, 0, 0.093210026048697, 1, 277.769230769231, 274.92, 40482, 
41, 1, 52, 273, 19.7048377755565, 290, 0, Rx, 1, 13, 157, 358, 10.6607073591692, 17.3541866141598, 182.961307599769, 0, 19.58, 1, 0, 0, 0.130456704359788, 1, 251.153846153846, 256.15, 49090, 
42, 1, 41, 250, 16.303947238133, 293, 0, Rx, 1, 13, 178, 786, 9.1332300636, 12.1343821463589, 182.537008351, 0, 16.3, 1, 0, 0, 0.111617010946457, 1, 793.615384615385, 245.77, 93659, 
43, 1, 13, 224, 21.3194063525885, 294, 0, Rx, 1, 13, 207, 694, 9.50011442224615, 16.0152533629574, 182.638920672846, 0, 21.36, 1, 0, 0, 0.154193619122872, 0.923076923076923, 120.538461538462, 399.23, 87323, 
44, 1, 83, 274, 15.3848322425517, 298, 0, Rx, 1, 13, 180, 743, 10.9159015608, 14.370277144097, 183.032194878, 0, 15.36, 1, 0, 0, 0.13032115652011, 1, 907, 236.38, 101062, 
45, 1, 99, 380, 26.7582831525173, 314, 0, Rx, 1, 13, 317, 675, 9.54071254384616, 12.4841376995294, 182.650197928846, 0, 26.89, 1, 0, 0, 0.130543632576099, 0.696676538461539, 788.923076923077, 656.69, 178287, 
