Time,SpeciesName,NumCohortsPlanting,NumCohortsSerotiny,NumCohortsResprout,NumCohortsSeed,
5, AbieConc, 0, 0, 0, 3750, 
5, AbieMagn, 0, 0, 0, 2774, 
5, CaloDecu, 0, 0, 0, 1474, 
5, FX_R_SEED, 0, 0, 0, 5, 
5, NOFX_R_SEED, 0, 0, 0, 12, 
5, NOFX_NOR_SEED, 0, 0, 0, 2, 
5, PinuAlbi, 0, 0, 0, 189, 
5, PinuCont, 0, 0, 0, 561, 
5, PinuJeff, 0, 0, 0, 1457, 
5, PinuLamb, 0, 0, 0, 635, 
5, PinuMont, 0, 0, 0, 620, 
5, PopuTrem, 0, 0, 24, 134, 
5, TsugMert, 0, 0, 0, 1588, 
5, AcerMacr, 0, 0, 0, 39, 
5, AescCali, 0, 0, 0, 27, 
5, AlnuRhom, 0, 0, 1, 11, 
5, ArbuMenz, 0, 0, 15, 239, 
5, CornNutt, 0, 0, 2, 42, 
5, JuniOcci, 0, 0, 0, 2694, 
5, LithDens, 0, 0, 3, 107, 
5, PinuAtte, 0, 0, 0, 0, 
5, PinuMono, 0, 0, 0, 4, 
5, PinuPond, 0, 0, 0, 3042, 
5, PinuSabi, 0, 0, 0, 819, 
5, PinuWash, 0, 0, 0, 0, 
5, PseuMenz, 0, 0, 0, 1927, 
5, QuerChry, 0, 0, 23, 2781, 
5, QuerDoug, 0, 0, 2, 484, 
5, QuerGarr, 0, 0, 0, 4, 
5, QuerKell, 0, 0, 22, 2032, 
5, QuerWisl, 0, 0, 9, 1474, 
5, TaxuBrev, 0, 0, 0, 1, 
5, TorrCali, 0, 0, 0, 32, 
5, UmbeCali, 0, 0, 0, 54, 
10, AbieConc, 0, 0, 0, 3104, 
10, AbieMagn, 0, 0, 0, 2339, 
10, CaloDecu, 0, 0, 0, 992, 
10, FX_R_SEED, 0, 0, 0, 7, 
10, NOFX_R_SEED, 0, 0, 4, 14, 
10, NOFX_NOR_SEED, 0, 0, 0, 3, 
10, PinuAlbi, 0, 0, 0, 190, 
10, PinuCont, 0, 0, 0, 413, 
10, PinuJeff, 0, 0, 0, 1307, 
10, PinuLamb, 0, 0, 0, 591, 
10, PinuMont, 0, 0, 0, 374, 
10, PopuTrem, 0, 0, 9, 137, 
10, TsugMert, 0, 0, 0, 2775, 
10, AcerMacr, 0, 0, 0, 18, 
10, AescCali, 0, 0, 0, 16, 
10, AlnuRhom, 0, 0, 2, 4, 
10, ArbuMenz, 0, 0, 6, 185, 
10, CornNutt, 0, 0, 0, 44, 
10, JuniOcci, 0, 0, 0, 2098, 
10, LithDens, 0, 0, 4, 115, 
10, PinuAtte, 0, 0, 0, 3, 
10, PinuMono, 0, 0, 0, 277, 
10, PinuPond, 0, 0, 0, 3266, 
10, PinuSabi, 0, 0, 0, 747, 
10, PinuWash, 0, 0, 0, 0, 
10, PseuMenz, 0, 0, 0, 1324, 
10, QuerChry, 0, 0, 21, 2442, 
10, QuerDoug, 0, 0, 3, 305, 
10, QuerGarr, 0, 0, 0, 27, 
10, QuerKell, 0, 0, 20, 1565, 
10, QuerWisl, 0, 0, 0, 1004, 
10, TaxuBrev, 0, 0, 0, 1, 
10, TorrCali, 0, 0, 0, 18, 
10, UmbeCali, 0, 0, 0, 36, 
15, AbieConc, 0, 0, 0, 3179, 
15, AbieMagn, 0, 0, 0, 2401, 
15, CaloDecu, 0, 0, 0, 917, 
15, FX_R_SEED, 0, 0, 1, 8, 
15, NOFX_R_SEED, 0, 0, 2, 28, 
15, NOFX_NOR_SEED, 0, 0, 0, 0, 
15, PinuAlbi, 0, 0, 0, 174, 
15, PinuCont, 0, 0, 0, 614, 
15, PinuJeff, 0, 0, 0, 1402, 
15, PinuLamb, 0, 0, 0, 561, 
15, PinuMont, 0, 0, 0, 463, 
15, PopuTrem, 0, 0, 8, 158, 
15, TsugMert, 0, 0, 0, 4917, 
15, AcerMacr, 0, 0, 0, 40, 
15, AescCali, 0, 0, 0, 28, 
15, AlnuRhom, 0, 0, 2, 20, 
15, ArbuMenz, 0, 0, 12, 307, 
15, CornNutt, 0, 0, 0, 114, 
15, JuniOcci, 0, 0, 0, 2002, 
15, LithDens, 0, 0, 2, 127, 
15, PinuAtte, 0, 0, 0, 5, 
15, PinuMono, 0, 0, 0, 276, 
15, PinuPond, 0, 0, 0, 3626, 
15, PinuSabi, 0, 0, 0, 719, 
15, PinuWash, 0, 0, 0, 0, 
15, PseuMenz, 0, 0, 0, 1179, 
15, QuerChry, 0, 0, 16, 2116, 
15, QuerDoug, 0, 0, 3, 288, 
15, QuerGarr, 0, 0, 0, 22, 
15, QuerKell, 0, 0, 10, 1408, 
15, QuerWisl, 0, 0, 2, 930, 
15, TaxuBrev, 0, 0, 0, 6, 
15, TorrCali, 0, 0, 0, 24, 
15, UmbeCali, 0, 0, 1, 36, 
20, AbieConc, 0, 0, 0, 3007, 
20, AbieMagn, 0, 0, 0, 2295, 
20, CaloDecu, 0, 0, 0, 968, 
20, FX_R_SEED, 0, 0, 0, 22, 
20, NOFX_R_SEED, 0, 0, 0, 77, 
20, NOFX_NOR_SEED, 0, 0, 0, 2, 
20, PinuAlbi, 0, 0, 0, 159, 
20, PinuCont, 0, 0, 0, 576, 
20, PinuJeff, 0, 0, 0, 1464, 
20, PinuLamb, 0, 0, 0, 624, 
20, PinuMont, 0, 0, 0, 455, 
20, PopuTrem, 0, 0, 5, 216, 
20, TsugMert, 0, 0, 0, 4972, 
20, AcerMacr, 0, 0, 0, 74, 
20, AescCali, 0, 0, 0, 36, 
20, AlnuRhom, 0, 0, 0, 9, 
20, ArbuMenz, 0, 0, 0, 419, 
20, CornNutt, 0, 0, 0, 150, 
20, JuniOcci, 0, 0, 0, 2085, 
20, LithDens, 0, 0, 2, 121, 
20, PinuAtte, 0, 0, 0, 11, 
20, PinuMono, 0, 0, 0, 282, 
20, PinuPond, 0, 0, 0, 4137, 
20, PinuSabi, 0, 0, 0, 504, 
20, PinuWash, 0, 0, 0, 0, 
20, PseuMenz, 0, 0, 0, 1517, 
20, QuerChry, 0, 0, 20, 1887, 
20, QuerDoug, 0, 0, 1, 177, 
20, QuerGarr, 0, 0, 0, 39, 
20, QuerKell, 0, 0, 9, 1301, 
20, QuerWisl, 0, 0, 2, 839, 
20, TaxuBrev, 0, 0, 0, 0, 
20, TorrCali, 0, 0, 0, 28, 
20, UmbeCali, 0, 0, 0, 60, 
25, AbieConc, 0, 0, 0, 2690, 
25, AbieMagn, 0, 0, 0, 2081, 
25, CaloDecu, 0, 0, 0, 1047, 
25, FX_R_SEED, 0, 0, 0, 29, 
25, NOFX_R_SEED, 0, 0, 0, 75, 
25, NOFX_NOR_SEED, 0, 0, 0, 1, 
25, PinuAlbi, 0, 0, 0, 119, 
25, PinuCont, 0, 0, 0, 455, 
25, PinuJeff, 0, 0, 0, 1179, 
25, PinuLamb, 0, 0, 0, 610, 
25, PinuMont, 0, 0, 0, 382, 
25, PopuTrem, 0, 0, 0, 239, 
25, TsugMert, 0, 0, 0, 5439, 
25, AcerMacr, 0, 0, 2, 73, 
25, AescCali, 0, 0, 0, 28, 
25, AlnuRhom, 0, 0, 0, 6, 
25, ArbuMenz, 0, 0, 0, 370, 
25, CornNutt, 0, 0, 1, 85, 
25, JuniOcci, 0, 0, 0, 1790, 
25, LithDens, 0, 0, 2, 103, 
25, PinuAtte, 0, 0, 0, 6, 
25, PinuMono, 0, 0, 0, 255, 
25, PinuPond, 0, 0, 0, 3249, 
25, PinuSabi, 0, 0, 0, 395, 
25, PinuWash, 0, 0, 0, 0, 
25, PseuMenz, 0, 0, 0, 1725, 
25, QuerChry, 0, 0, 18, 1883, 
25, QuerDoug, 0, 0, 1, 192, 
25, QuerGarr, 0, 0, 0, 42, 
25, QuerKell, 0, 0, 17, 1394, 
25, QuerWisl, 0, 0, 7, 856, 
25, TaxuBrev, 0, 0, 0, 0, 
25, TorrCali, 0, 0, 0, 11, 
25, UmbeCali, 0, 0, 0, 30, 
30, AbieConc, 0, 0, 0, 2861, 
30, AbieMagn, 0, 0, 0, 2021, 
30, CaloDecu, 0, 0, 0, 978, 
30, FX_R_SEED, 0, 0, 0, 21, 
30, NOFX_R_SEED, 0, 0, 0, 64, 
30, NOFX_NOR_SEED, 0, 0, 0, 1, 
30, PinuAlbi, 0, 0, 0, 114, 
30, PinuCont, 0, 0, 0, 329, 
30, PinuJeff, 0, 0, 0, 920, 
30, PinuLamb, 0, 0, 0, 623, 
30, PinuMont, 0, 0, 0, 321, 
30, PopuTrem, 0, 0, 0, 179, 
30, TsugMert, 0, 0, 0, 7989, 
30, AcerMacr, 0, 0, 0, 23, 
30, AescCali, 0, 0, 0, 2, 
30, AlnuRhom, 0, 0, 0, 13, 
30, ArbuMenz, 0, 0, 1, 234, 
30, CornNutt, 0, 0, 0, 65, 
30, JuniOcci, 0, 0, 0, 1525, 
30, LithDens, 0, 0, 1, 144, 
30, PinuAtte, 0, 0, 0, 6, 
30, PinuMono, 0, 0, 0, 166, 
30, PinuPond, 0, 0, 0, 2015, 
30, PinuSabi, 0, 0, 0, 327, 
30, PinuWash, 0, 0, 0, 0, 
30, PseuMenz, 0, 0, 0, 1480, 
30, QuerChry, 0, 0, 12, 2079, 
30, QuerDoug, 0, 0, 3, 220, 
30, QuerGarr, 0, 0, 0, 34, 
30, QuerKell, 0, 0, 7, 1272, 
30, QuerWisl, 0, 0, 2, 800, 
30, TaxuBrev, 0, 0, 0, 0, 
30, TorrCali, 0, 0, 0, 9, 
30, UmbeCali, 0, 0, 0, 24, 
35, AbieConc, 0, 0, 0, 1453, 
